timestamp;x (in G's);y (in G's);z (in G's)
1600601989.141562;-0.022812;-0.088196;-0.907791
1600601989.160971;-0.005157;-0.078552;-0.952133
1600601989.180411;0.029755;-0.060120;-0.993088
1600601989.199820;0.042130;-0.061798;-0.990021
1600601989.219229;0.039505;-0.084717;-0.945847
1600601989.238669;0.016571;-0.111404;-0.889069
1600601989.258078;0.001129;-0.137421;-0.879669
1600601989.277487;0.011169;-0.157837;-0.875031
1600601989.296927;0.018677;-0.164536;-0.878448
1600601989.316336;0.023102;-0.176483;-0.880310
1600601989.335745;0.026001;-0.196533;-0.879425
1600601989.355185;0.019058;-0.199631;-0.883835
1600601989.374594;0.024490;-0.211807;-0.890717
1600601989.394003;0.030472;-0.212875;-0.900238
1600601989.413443;0.026489;-0.210190;-0.908371
1600601989.432852;0.037979;-0.205765;-0.922455
1600601989.452261;0.044266;-0.205460;-0.940704
1600601989.471701;0.032471;-0.192612;-0.971405
1600601989.491110;0.022507;-0.170242;-1.018585
1600601989.510519;0.025742;-0.142410;-1.081146
1600601989.529959;0.052963;-0.111633;-1.132446
1600601989.549368;0.079163;-0.102722;-1.130890
1600601989.568808;0.094711;-0.127487;-1.054138
1600601989.588217;0.062988;-0.130951;-0.999252
1600601989.607626;-0.001755;-0.147018;-1.008362
1600601989.627066;-0.037964;-0.167847;-1.005981
1600601989.646475;-0.068512;-0.139694;-1.001984
1600601989.665915;-0.142670;-0.077362;-1.002289
1600601989.685324;-0.091446;-0.059601;-1.082047
1600601989.704733;-0.039108;-0.047424;-1.134354
1600601989.724173;-0.032730;-0.044006;-1.084488
1600601989.743582;-0.065491;-0.054642;-0.984726
1600601989.762991;-0.110535;-0.079056;-0.915909
1600601989.782431;-0.107391;-0.095261;-0.861053
1600601989.801840;-0.099716;-0.131012;-0.872177
1600601989.821249;-0.099243;-0.088242;-0.936234
1600601989.840689;-0.089828;-0.071487;-1.004807
1600601989.860098;-0.060074;-0.071945;-1.034103
1600601989.879507;-0.028519;-0.081146;-1.017807
1600601989.898947;-0.022079;-0.095230;-0.976379
1600601989.918356;-0.020905;-0.121002;-0.933044
1600601989.937796;-0.034592;-0.133316;-0.897522
1600601989.957205;-0.039566;-0.151230;-0.878616
1600601989.976614;-0.044189;-0.165482;-0.879333
1600601989.996054;-0.059708;-0.175568;-0.887436
1600601990.015463;-0.070328;-0.181900;-0.888718
1600601990.034872;-0.080444;-0.181747;-0.883163
1600601990.054312;-0.066864;-0.184982;-0.874298
1600601990.073721;-0.042877;-0.176788;-0.895493
1600601990.093122;-0.021362;-0.173645;-0.907150
1600601990.112531;-0.004150;-0.178329;-0.923950
1600601990.131940;-0.009216;-0.174820;-0.946136
1600601990.151380;-0.033020;-0.181808;-0.958481
1600601990.170789;-0.049942;-0.180283;-0.967392
1600601990.190198;-0.058517;-0.178299;-0.983795
1600601990.209638;-0.090942;-0.181229;-0.999100
1600601990.229047;-0.108688;-0.165741;-1.051468
1600601990.248487;-0.084641;-0.127975;-1.078781
1600601990.267896;-0.038177;-0.146591;-1.069077
1600601990.287305;-0.010284;-0.145416;-1.025467
1600601990.306745;-0.020844;-0.111694;-1.007278
1600601990.326154;-0.023254;-0.112610;-1.033859
1600601990.345563;-0.019699;-0.087112;-1.098999
1600601990.365003;-0.019226;-0.038315;-1.163330
1600601990.384412;-0.014801;-0.007339;-1.187256
1600601990.403821;-0.010025;-0.010132;-1.174316
1600601990.423261;0.014877;-0.024109;-1.116913
1600601990.442670;0.000366;-0.043259;-1.022049
1600601990.462079;-0.001999;-0.061890;-0.934509
1600601990.481489;-0.008469;-0.083130;-0.887802
1600601990.500928;-0.027893;-0.088745;-0.869354
1600601990.520338;-0.037384;-0.104385;-0.889023
1600601990.539747;-0.035355;-0.102890;-0.913116
1600601990.559186;-0.035278;-0.083710;-0.933762
1600601990.578596;-0.033035;-0.051590;-0.960938
1600601990.598005;-0.009888;-0.046585;-0.994522
1600601990.617414;0.028748;-0.053986;-1.000793
1600601990.636854;0.031815;-0.066071;-0.966766
1600601990.656263;0.007050;-0.088089;-0.925674
1600601990.675672;-0.021149;-0.103256;-0.896164
1600601990.695081;-0.019363;-0.120773;-0.894211
1600601990.714521;-0.005249;-0.136444;-0.894226
1600601990.733930;-0.004623;-0.149490;-0.892456
1600601990.753339;-0.022247;-0.154694;-0.873016
1600601990.772779;-0.028000;-0.166382;-0.856949
1600601990.792188;-0.020142;-0.166702;-0.861130
1600601990.811597;-0.006104;-0.159073;-0.891861
1600601990.831037;0.012985;-0.161316;-0.951675
1600601990.850446;0.028229;-0.166443;-0.994965
1600601990.869855;0.039169;-0.171036;-1.007477
1600601990.889295;0.033768;-0.173416;-1.000732
1600601990.908704;0.009949;-0.147507;-1.037277
1600601990.928113;0.010223;-0.109146;-1.115631
1600601990.947553;0.036835;-0.091980;-1.169922
1600601990.966962;0.044968;-0.106033;-1.170410
1600601990.986371;0.057327;-0.151077;-1.095245
1600601991.005811;0.020187;-0.156158;-1.029388
1600601991.025220;-0.008057;-0.087341;-1.010010
1600601991.044630;0.009491;-0.130783;-1.009354
1600601991.064069;-0.004944;-0.056229;-1.017242
1600601991.083478;-0.030472;-0.017563;-1.037964
1600601991.102902;-0.019836;-0.026245;-1.045776
1600601991.122311;0.003387;-0.034821;-1.021957
1600601991.141751;0.000946;-0.039719;-0.983398
1600601991.161160;-0.031540;-0.044449;-0.944885
1600601991.180600;-0.062408;-0.028534;-0.919724
1600601991.200009;-0.061020;-0.040390;-0.936111
1600601991.219418;-0.047729;-0.043030;-0.981125
1600601991.238858;-0.027191;-0.020325;-1.027908
1600601991.258267;0.000336;-0.024902;-1.023056
1600601991.277707;-0.022217;-0.008560;-0.981491
1600601991.297116;-0.027512;-0.043503;-0.936386
1600601991.316556;-0.030182;-0.068268;-0.901367
1600601991.335965;-0.039688;-0.076599;-0.872406
1600601991.355374;-0.030090;-0.072754;-0.879181
1600601991.374814;-0.022171;-0.092575;-0.898987
1600601991.394223;-0.042953;-0.103714;-0.888733
1600601991.413632;-0.074402;-0.118210;-0.873123
1600601991.433072;-0.065948;-0.124649;-0.886810
1600601991.452481;-0.035706;-0.115829;-0.926208
1600601991.471890;-0.031113;-0.113113;-0.929733
1600601991.491330;-0.052551;-0.109451;-0.932724
1600601991.510739;-0.041367;-0.122086;-0.933807
1600601991.530148;-0.029587;-0.117996;-0.945724
1600601991.549588;-0.015259;-0.099960;-0.989502
1600601991.568997;0.001404;-0.085449;-1.039673
1600601991.588406;0.013550;-0.089828;-1.066589
1600601991.607815;-0.015198;-0.055908;-1.092789
1600601991.627255;-0.066711;-0.042007;-1.136032
1600601991.646664;-0.068512;-0.028885;-1.175888
1600601991.666073;-0.045624;-0.044327;-1.147385
1600601991.685483;-0.000702;-0.056625;-1.070877
1600601991.704922;0.050552;-0.073929;-1.013016
1600601991.724332;0.053848;-0.086212;-1.002777
1600601991.743741;0.050842;-0.098511;-0.987473
1600601991.763150;0.005844;-0.046417;-0.969040
1600601991.782590;-0.024628;-0.010254;-0.998505
1600601991.801999;-0.033035;0.048767;-1.074112
1600601991.821408;0.014648;0.041840;-1.125183
1600601991.840817;0.065338;-0.010956;-1.089279
1600601991.860257;0.055359;-0.022720;-0.984253
1600601991.879666;0.031189;-0.041138;-0.910568
1600601991.899075;0.029114;-0.053680;-0.899918
1600601991.918515;0.028839;-0.045547;-0.931625
1600601991.937924;0.019333;-0.040649;-0.973022
1600601991.957333;0.009064;-0.032852;-0.970200
1600601991.976773;0.013428;-0.030853;-0.947845
1600601991.996182;0.041931;-0.023987;-0.944473
1600601992.015591;0.068848;-0.040710;-0.949326
1600601992.035031;0.065826;-0.042770;-0.939621
1600601992.054440;0.029755;-0.060272;-0.927536
1600601992.073849;-0.002838;-0.082520;-0.921539
1600601992.093240;-0.013397;-0.094543;-0.927444
1600601992.112649;-0.001587;-0.101776;-0.930801
1600601992.132058;0.001343;-0.097885;-0.930389
1600601992.151468;0.010376;-0.109818;-0.919846
1600601992.170907;0.006882;-0.123749;-0.903137
1600601992.190316;-0.008530;-0.130554;-0.890610
1600601992.209726;-0.000748;-0.156082;-0.882095
1600601992.229165;0.001846;-0.156052;-0.889923
1600601992.248575;0.014069;-0.151138;-0.919540
1600601992.267984;0.023636;-0.149826;-0.959763
1600601992.287423;0.035614;-0.134827;-0.973175
1600601992.306833;0.058884;-0.122482;-0.977966
1600601992.326242;0.083633;-0.097687;-1.001862
1600601992.345681;0.095810;-0.060303;-1.047531
1600601992.365091;0.077789;-0.064392;-1.087784
1600601992.384530;0.046585;-0.081604;-1.118195
1600601992.403940;-0.029816;-0.050949;-1.143097
1600601992.423349;-0.032990;-0.050964;-1.155609
1600601992.442758;-0.014679;-0.049850;-1.147873
1600601992.462198;-0.020050;-0.021423;-1.154129
1600601992.481607;-0.014374;-0.015793;-1.145782
1600601992.501016;-0.037460;0.002365;-1.129349
1600601992.520425;-0.029816;-0.030533;-1.070938
1600601992.539865;-0.040955;-0.046829;-0.977463
1600601992.559274;-0.073868;-0.044724;-0.871048
1600601992.578683;-0.085922;-0.061401;-0.824142
1600601992.598092;-0.096054;-0.071075;-0.841507
1600601992.617532;-0.103546;-0.060822;-0.888519
1600601992.636941;-0.106964;-0.030075;-0.945267
1600601992.656350;-0.091446;-0.011307;-0.981308
1600601992.675790;-0.047104;-0.020401;-1.003906
1600601992.695199;-0.019180;-0.040070;-0.988770
1600601992.714608;-0.011307;-0.046844;-0.945419
1600601992.734018;-0.023087;-0.050537;-0.900085
1600601992.753457;-0.035873;-0.059814;-0.866547
1600601992.772867;-0.040802;-0.085358;-0.863388
1600601992.792276;-0.044800;-0.105530;-0.873688
1600601992.811715;-0.054810;-0.111618;-0.887833
1600601992.831125;-0.065460;-0.117142;-0.890244
1600601992.850534;-0.055969;-0.106873;-0.893295
1600601992.869973;-0.047882;-0.085663;-0.899597
1600601992.889383;-0.029770;-0.078033;-0.915131
1600601992.908792;-0.004242;-0.088669;-0.957321
1600601992.928232;0.001099;-0.073349;-0.982208
1600601992.947641;0.004913;-0.088562;-0.986115
1600601992.967050;-0.002106;-0.082504;-1.004532
1600601992.986490;-0.013229;-0.068024;-1.049698
1600601993.005899;-0.019852;-0.046143;-1.092667
1600601993.025308;-0.060486;-0.026123;-1.144531
1600601993.044748;-0.092422;-0.020203;-1.176453
1600601993.064157;-0.057190;-0.044937;-1.168503
1600601993.083566;-0.003616;-0.068069;-1.104675
1600601993.102966;-0.018768;-0.054916;-1.031296
1600601993.122375;0.002945;-0.094955;-1.008286
1600601993.141815;0.000793;-0.072372;-1.017105
1600601993.161224;-0.029053;-0.017593;-1.037308
1600601993.180633;-0.071014;0.050842;-1.106750
1600601993.200073;-0.062286;0.076263;-1.168030
1600601993.219482;0.006058;0.047668;-1.174225
1600601993.238891;0.035568;0.021103;-1.098328
1600601993.258331;0.031845;-0.009674;-0.971649
1600601993.277740;-0.001648;-0.027466;-0.912750
1600601993.297149;-0.024597;-0.038208;-0.891785
1600601993.316589;-0.027069;-0.058502;-0.921661
1600601993.335998;-0.031967;-0.041962;-0.960434
1600601993.355407;-0.023041;-0.041489;-0.961075
1600601993.374816;-0.006042;-0.039520;-0.940567
1600601993.394256;0.015717;-0.042847;-0.922195
1600601993.413665;0.024597;-0.064102;-0.905594
1600601993.433105;-0.002472;-0.088089;-0.883804
1600601993.452514;-0.018692;-0.101578;-0.861084
1600601993.471923;-0.022202;-0.099472;-0.841324
1600601993.491363;-0.019226;-0.113464;-0.838852
1600601993.510772;-0.018265;-0.127182;-0.862976
1600601993.530181;-0.015289;-0.133591;-0.882217
1600601993.549590;-0.010590;-0.142456;-0.890579
1600601993.569030;-0.019012;-0.130524;-0.882416
1600601993.588439;-0.028412;-0.135330;-0.897415
1600601993.607848;-0.023132;-0.145294;-0.938187
1600601993.627288;-0.011093;-0.159424;-0.967117
1600601993.646697;-0.013901;-0.154922;-0.970108
1600601993.666107;-0.028503;-0.134079;-0.963470
1600601993.685516;-0.022858;-0.139679;-0.968353
1600601993.704955;-0.015839;-0.137833;-0.989578
1600601993.724365;-0.027985;-0.102737;-1.043289
1600601993.743774;-0.021774;-0.072174;-1.080551
1600601993.763213;0.009125;-0.089554;-1.074707
1600601993.782623;-0.014023;-0.087311;-1.039520
1600601993.802032;-0.058212;-0.081833;-1.013397
1600601993.821472;-0.070145;-0.097610;-0.993362
1600601993.840881;-0.076797;-0.065933;-1.026840
1600601993.860290;-0.067963;-0.035355;-1.092499
1600601993.879730;-0.043060;0.004349;-1.182587
1600601993.899139;0.003296;-0.003464;-1.206619
1600601993.918548;0.007919;-0.020081;-1.153381
1600601993.937957;-0.045959;-0.034210;-1.035461
1600601993.957397;-0.087555;-0.072464;-0.953644
1600601993.976806;-0.097443;-0.084793;-0.919373
1600601993.996215;-0.122025;-0.075134;-0.940460
1600601994.015655;-0.143707;-0.042755;-0.994614
1600601994.035064;-0.140976;-0.045135;-1.037766
1600601994.054473;-0.096664;-0.051376;-1.040634
1600601994.073913;-0.066589;-0.053207;-1.003845
1600601994.093322;-0.068909;-0.066681;-0.935181
1600601994.112720;-0.066147;-0.097458;-0.871445
1600601994.132129;-0.070465;-0.118805;-0.817947
1600601994.151570;-0.071167;-0.144669;-0.788010
1600601994.170979;-0.104141;-0.153366;-0.792709
1600601994.190388;-0.118256;-0.162430;-0.823792
1600601994.209828;-0.116440;-0.170959;-0.840027
1600601994.229237;-0.125885;-0.154907;-0.858368
1600601994.248646;-0.128067;-0.148468;-0.912582
1600601994.268055;-0.095261;-0.156113;-0.960449
1600601994.287495;-0.064957;-0.158783;-0.943130
1600601994.306905;-0.065781;-0.176804;-0.900497
1600601994.326313;-0.090073;-0.198456;-0.910461
1600601994.345722;-0.095398;-0.203094;-0.964035
1600601994.365163;-0.092026;-0.189896;-1.022079
1600601994.384572;-0.092026;-0.177750;-1.070816
1600601994.403980;-0.141724;-0.123306;-1.114243
1600601994.423420;-0.165421;-0.088211;-1.151825
1600601994.442830;-0.131058;-0.088638;-1.110016
1600601994.462239;-0.050659;-0.101135;-1.008118
1600601994.481678;-0.060257;-0.092468;-0.940994
1600601994.501088;-0.068649;-0.079895;-0.917236
1600601994.520497;-0.115829;-0.020203;-0.982742
1600601994.539937;-0.137085;0.057724;-1.078079
1600601994.559345;-0.069199;0.071487;-1.161728
1600601994.578755;-0.005844;0.085785;-1.185684
1600601994.598195;0.037582;0.060593;-1.131790
1600601994.617604;-0.005905;0.053391;-1.065567
1600601994.637012;-0.052429;0.043701;-1.046783
1600601994.656453;-0.044952;0.002426;-1.057312
1600601994.675862;-0.037918;-0.017151;-1.022751
1600601994.695271;-0.039902;-0.022537;-0.961044
1600601994.714710;-0.022537;-0.020813;-0.904953
1600601994.734120;0.005844;-0.026245;-0.899963
1600601994.753529;0.008881;-0.020477;-0.936157
1600601994.772969;-0.000854;0.003738;-0.983551
1600601994.792377;-0.005203;0.002762;-0.990295
1600601994.811818;-0.005371;-0.011642;-0.954773
1600601994.831227;-0.015854;-0.020782;-0.913116
1600601994.850636;-0.041565;-0.022430;-0.920334
1600601994.870075;-0.033554;-0.042572;-0.955032
1600601994.889485;-0.019043;-0.047577;-0.954453
1600601994.908894;-0.020676;-0.054153;-0.915421
1600601994.928334;-0.038895;-0.060379;-0.891647
1600601994.947742;-0.035568;-0.063873;-0.903915
1600601994.967152;-0.012466;-0.078323;-0.932785
1600601994.986562;0.001129;-0.081848;-0.951355
1600601995.006001;-0.002792;-0.094040;-0.937027
1600601995.025411;-0.016663;-0.092392;-0.926743
1600601995.044850;-0.023575;-0.110687;-0.917847
1600601995.064259;-0.023972;-0.138733;-0.914719
1600601995.083668;-0.022812;-0.144806;-0.918243
1600601995.103049;-0.032104;-0.133133;-0.929123
1600601995.122488;-0.022018;-0.139374;-0.959091
1600601995.141898;-0.027847;-0.122757;-0.987213
1600601995.161307;-0.020584;-0.112396;-0.988251
1600601995.180747;-0.005463;-0.080597;-1.004883
1600601995.200156;0.010330;-0.049408;-1.066574
1600601995.219595;0.050217;-0.065643;-1.114014
1600601995.239005;0.044800;-0.073898;-1.119858
1600601995.258414;-0.035965;-0.031479;-1.099152
1600601995.277823;-0.052612;-0.032303;-1.083008
1600601995.297263;-0.078583;0.004669;-1.106598
1600601995.316672;-0.083832;0.070496;-1.175766
1600601995.336081;-0.040466;0.001236;-1.154266
1600601995.355490;-0.054504;-0.024765;-1.056885
1600601995.374930;-0.095795;-0.045090;-0.958939
1600601995.394339;-0.114319;-0.049271;-0.908142
1600601995.413748;-0.080582;-0.068115;-0.879028
1600601995.433188;-0.069626;-0.059326;-0.907959
1600601995.452597;-0.095810;-0.043839;-0.987518
1600601995.472006;-0.131943;-0.023071;-1.072083
1600601995.491446;-0.109604;-0.017563;-1.113754
1600601995.510855;-0.052261;-0.037140;-1.099182
1600601995.530264;-0.042480;-0.045502;-1.009430
1600601995.549704;-0.062454;-0.090668;-0.897873
1600601995.569113;-0.110107;-0.114563;-0.832184
1600601995.588522;-0.132629;-0.120636;-0.821533
1600601995.607962;-0.114120;-0.136795;-0.842117
1600601995.627371;-0.086136;-0.124664;-0.866119
1600601995.646780;-0.074005;-0.118195;-0.887497
1600601995.666220;-0.065186;-0.121918;-0.905807
1600601995.685629;-0.073563;-0.102859;-0.927444
1600601995.705069;-0.067352;-0.111984;-0.948547
1600601995.724478;-0.050934;-0.113831;-0.970093
1600601995.743887;-0.055237;-0.106903;-0.960739
1600601995.763327;-0.063492;-0.124680;-0.931458
1600601995.782736;-0.064270;-0.144867;-0.903641
1600601995.802145;-0.052444;-0.143021;-0.921555
1600601995.821585;-0.050064;-0.122757;-0.976303
1600601995.840994;-0.048782;-0.113693;-1.042145
1600601995.860403;-0.048477;-0.107651;-1.080109
1600601995.879843;-0.087662;-0.073700;-1.079575
1600601995.899252;-0.073669;-0.078934;-1.051910
1600601995.918662;0.001511;-0.114517;-0.990158
1600601995.938101;0.022659;-0.082184;-0.958099
1600601995.957510;0.023514;-0.079758;-0.985413
1600601995.976920;0.044357;-0.092697;-1.031998
1600601995.996359;0.000458;-0.047760;-1.063095
1600601996.015768;-0.053757;-0.037964;-1.081131
1600601996.035208;-0.119766;-0.001831;-1.113922
1600601996.054617;-0.092926;-0.001190;-1.139557
1600601996.074027;-0.030670;-0.041641;-1.111542
1600601996.093436;0.000854;-0.044006;-1.038986
1600601996.112820;-0.011002;-0.047501;-0.979874
1600601996.132230;-0.037354;-0.049255;-0.958862
1600601996.151639;-0.044739;-0.065659;-0.969391
1600601996.171078;-0.025314;-0.060562;-0.988632
1600601996.190488;-0.014160;-0.044724;-0.982010
1600601996.209897;-0.005539;-0.040146;-0.971893
1600601996.229306;0.006607;-0.018112;-0.980194
1600601996.248746;0.041458;-0.026459;-1.001709
1600601996.268155;0.053192;-0.032074;-1.012085
1600601996.287564;0.026871;-0.030563;-0.969757
1600601996.307004;-0.011322;-0.033768;-0.917328
1600601996.326413;-0.025360;-0.041824;-0.876343
1600601996.345822;-0.004532;-0.062363;-0.849564
1600601996.365262;-0.008148;-0.056946;-0.845215
1600601996.384671;-0.021301;-0.060440;-0.865433
1600601996.404080;-0.027252;-0.076874;-0.873611
1600601996.423520;-0.048233;-0.084763;-0.886887
1600601996.442929;-0.048599;-0.112930;-0.908325
1600601996.462338;-0.041885;-0.112991;-0.938843
1600601996.481747;-0.026520;-0.118607;-0.956818
1600601996.501187;-0.015869;-0.121582;-0.972168
1600601996.520596;-0.024445;-0.127518;-0.967010
1600601996.540005;-0.039902;-0.143188;-0.959442
1600601996.559445;-0.047745;-0.142776;-0.958038
1600601996.578854;-0.036209;-0.111664;-0.979126
1600601996.598264;-0.004211;-0.095383;-1.013550
1600601996.617703;0.062805;-0.122437;-1.039856
1600601996.637112;0.074707;-0.119705;-1.053177
1600601996.656522;0.021027;-0.057693;-1.058655
1600601996.675931;-0.015915;-0.044601;-1.062637
1600601996.695370;-0.077423;0.044662;-1.106903
1600601996.714780;-0.075455;0.072678;-1.178589
1600601996.734189;-0.016190;0.076904;-1.194595
1600601996.753629;0.014740;0.051224;-1.153366
1600601996.773038;-0.011490;0.010422;-1.045654
1600601996.792447;-0.110672;-0.025314;-0.942383
1600601996.811887;-0.141708;-0.044586;-0.876434
1600601996.831296;-0.143280;-0.086609;-0.871765
1600601996.850705;-0.149994;-0.059631;-0.883438
1600601996.870145;-0.142242;-0.043961;-0.932373
1600601996.889554;-0.113388;-0.027481;-1.024521
1600601996.908963;-0.061874;-0.015289;-1.085312
1600601996.928372;-0.041336;-0.018646;-1.097076
1600601996.947812;-0.063934;-0.020737;-1.043518
1600601996.967221;-0.084412;-0.043976;-0.957687
1600601996.986630;-0.093719;-0.057327;-0.892944
1600601997.006070;-0.088028;-0.075882;-0.858261
1600601997.025479;-0.090500;-0.098251;-0.864365
1600601997.044888;-0.098312;-0.099060;-0.877945
1600601997.064328;-0.098129;-0.101318;-0.895966
1600601997.083737;-0.089111;-0.093628;-0.898941
1600601997.103110;-0.077362;-0.095978;-0.896255
1600601997.122550;-0.075226;-0.105560;-0.916656
1600601997.141959;-0.068649;-0.110031;-0.947388
1600601997.161368;-0.065384;-0.109772;-0.973434
1600601997.180808;-0.074768;-0.117065;-0.965240
1600601997.200217;-0.082153;-0.141174;-0.954132
1600601997.219626;-0.066376;-0.152557;-0.956924
1600601997.239066;-0.046814;-0.145462;-0.975357
1600601997.258475;-0.047562;-0.151657;-1.018417
1600601997.277885;-0.059540;-0.133041;-1.069397
1600601997.297324;-0.048553;-0.119003;-1.092590
1600601997.316733;-0.039322;-0.105194;-1.068161
1600601997.336143;-0.023727;-0.112579;-1.017014
1600601997.355582;-0.002304;-0.143127;-0.962036
1600601997.374991;-0.001297;-0.124374;-0.944962
1600601997.394401;0.020615;-0.110443;-0.996307
1600601997.413810;0.034515;-0.070465;-1.073761
1600601997.433250;0.029266;-0.043915;-1.121292
1600601997.452659;-0.014221;-0.012787;-1.142456
1600601997.472068;-0.042725;0.005783;-1.136230
1600601997.491508;-0.019379;-0.022263;-1.094833
1600601997.510917;-0.012817;-0.045547;-1.031906
1600601997.530326;-0.007446;-0.057861;-0.976608
1600601997.549766;-0.013397;-0.078720;-0.933914
1600601997.569175;-0.029800;-0.096466;-0.921570
1600601997.588584;-0.046768;-0.096146;-0.938232
1600601997.608024;-0.053879;-0.092331;-0.965118
1600601997.627433;-0.043930;-0.077209;-0.991028
1600601997.646842;-0.019333;-0.068497;-0.992432
1600601997.666251;0.007767;-0.083740;-0.983917
1600601997.685691;0.010162;-0.107864;-0.954437
1600601997.705100;0.004395;-0.119446;-0.921204
1600601997.724509;-0.007278;-0.135483;-0.893890
1600601997.743949;-0.015808;-0.142502;-0.883484
1600601997.763358;-0.016464;-0.159912;-0.888412
1600601997.782767;-0.017365;-0.172058;-0.900482
1600601997.802207;-0.027466;-0.165161;-0.889847
1600601997.821616;-0.028915;-0.173462;-0.875351
1600601997.841025;-0.019470;-0.197403;-0.870682
1600601997.860465;-0.024429;-0.204041;-0.871399
1600601997.879874;-0.032776;-0.208557;-0.890472
1600601997.899283;-0.030655;-0.207291;-0.919403
1600601997.918723;-0.023422;-0.216537;-0.936234
1600601997.938132;-0.001495;-0.216110;-0.934204
1600601997.957541;0.004395;-0.196732;-0.951920
1600601997.976981;-0.001389;-0.171799;-0.985535
1600601997.996390;-0.017227;-0.154846;-1.040237
1600601998.015800;-0.019470;-0.148117;-1.108292
1600601998.035209;-0.004883;-0.089386;-1.143326
1600601998.054648;0.053665;-0.100449;-1.112396
1600601998.074058;0.076843;-0.145630;-1.056137
1600601998.093467;0.037216;-0.116837;-1.032867
1600601998.112879;0.043854;-0.178833;-1.030518
1600601998.132289;-0.031403;-0.148727;-1.052490
1600601998.151698;-0.152817;-0.066132;-1.061768
1600601998.171107;-0.162598;-0.048676;-1.089996
1600601998.190547;-0.085220;-0.044403;-1.116837
1600601998.209956;-0.020447;-0.030640;-1.126831
1600601998.229365;-0.006027;-0.042435;-1.080780
1600601998.248774;-0.036407;-0.044113;-1.003906
1600601998.268214;-0.068192;-0.049271;-0.936157
1600601998.287623;-0.080063;-0.070343;-0.909485
1600601998.307032;-0.064896;-0.091370;-0.920212
1600601998.326472;-0.093292;-0.064301;-0.947495
1600601998.345881;-0.077148;-0.093521;-0.954025
1600601998.365290;-0.081070;-0.132126;-0.925812
1600601998.384730;-0.105713;-0.149750;-0.891785
1600601998.404139;-0.109070;-0.163910;-0.885437
1600601998.423548;-0.098572;-0.156113;-0.894821
1600601998.442988;-0.080017;-0.140488;-0.902328
1600601998.462397;-0.052933;-0.134888;-0.918167
1600601998.481806;-0.034348;-0.134796;-0.924377
1600601998.501246;-0.027435;-0.140305;-0.914490
1600601998.520655;-0.026001;-0.155792;-0.893265
1600601998.540065;-0.022095;-0.166428;-0.866135
1600601998.559474;-0.025101;-0.183121;-0.854980
1600601998.578913;-0.023758;-0.202240;-0.861572
1600601998.598323;-0.017380;-0.221603;-0.872681
1600601998.617732;-0.001724;-0.232178;-0.883148
1600601998.637141;-0.009171;-0.242645;-0.904739
1600601998.656581;-0.018051;-0.246246;-0.944641
1600601998.675990;-0.019363;-0.245697;-0.970825
1600601998.695399;-0.035553;-0.256393;-0.991013
1600601998.714808;-0.062607;-0.234192;-0.999725
1600601998.734248;-0.067871;-0.239395;-1.005508
1600601998.753657;-0.075882;-0.212936;-1.000519
1600601998.773066;-0.062622;-0.208557;-0.983109
1600601998.792506;-0.040573;-0.179810;-0.950089
1600601998.811915;-0.040024;-0.156723;-0.948914
1600601998.831324;-0.044327;-0.139557;-0.997650
1600601998.850733;-0.049011;-0.109344;-1.081985
1600601998.870173;-0.046234;-0.085815;-1.148056
1600601998.889582;-0.034943;-0.059998;-1.164825
1600601998.908992;-0.042404;-0.051224;-1.140930
1600601998.928431;-0.049591;-0.043823;-1.108887
1600601998.947840;-0.041183;-0.066940;-1.070480
1600601998.967250;-0.030029;-0.064682;-1.029556
1600601998.986689;-0.031265;-0.074142;-0.990234
1600601999.006098;-0.041779;-0.076462;-0.968231
1600601999.025508;-0.028900;-0.089203;-0.981155
1600601999.044917;-0.023804;-0.077576;-1.014252
1600601999.064357;-0.026978;-0.052322;-1.040283
1600601999.083766;-0.018555;-0.061661;-1.038223
1600601999.103153;-0.034622;-0.049210;-1.019028
1600601999.122593;-0.037323;-0.056107;-1.000778
1600601999.142002;-0.029419;-0.064743;-0.983887
1600601999.161411;-0.031036;-0.088058;-0.951309
1600601999.180820;-0.029724;-0.084229;-0.928375
1600601999.200229;-0.042923;-0.101013;-0.903427
1600601999.219669;-0.038834;-0.126678;-0.894455
1600601999.239078;-0.031540;-0.126526;-0.855255
1600601999.258487;-0.037918;-0.136703;-0.844818
1600601999.277897;-0.029114;-0.144775;-0.871231
1600601999.297306;-0.023209;-0.153290;-0.892105
1600601999.316745;-0.009430;-0.157623;-0.905289
1600601999.336155;-0.015884;-0.158157;-0.921829
1600601999.355564;-0.010498;-0.166519;-0.938416
1600601999.375003;0.001846;-0.167435;-0.931274
1600601999.394413;0.006561;-0.171600;-0.915009
1600601999.413822;0.007050;-0.172333;-0.916122
1600601999.433231;0.025681;-0.166428;-0.956757
1600601999.452671;0.029800;-0.155411;-0.998825
1600601999.472080;0.009293;-0.134964;-1.026978
1600601999.491489;-0.002640;-0.126450;-1.021637
1600601999.510929;-0.010010;-0.125229;-1.009125
1600601999.530338;-0.003372;-0.164566;-0.990814
1600601999.549747;0.000366;-0.151398;-0.942230
1600601999.569156;0.023758;-0.181290;-0.941208
1600601999.588596;-0.027817;-0.174118;-0.913345
1600601999.608005;-0.112793;-0.108841;-0.962662
1600601999.627414;-0.156876;-0.051529;-1.130447
1600601999.646824;-0.078217;-0.043137;-1.273438
1600601999.666263;-0.022507;-0.047501;-1.300613
