timestamp;quaternion x;quaternion y;quaternion z;quaternion w;pitch (in radians);roll (in radians);yaw (in radians)
1600601969.619876;0.143798;-0.052088;0.007485;0.988207;0.287363;-0.109815;0.031052
1600601969.639865;0.141424;-0.051644;0.007271;0.988574;0.282612;-0.108682;0.030184
1600601969.659854;0.139196;-0.050908;0.007401;0.988928;0.278127;-0.107060;0.029966
1600601969.679843;0.136858;-0.049552;0.007530;0.989322;0.273442;-0.104157;0.029565
1600601969.699862;0.140478;-0.041156;0.006468;0.989207;0.281077;-0.086750;0.025356
1600601969.719851;0.137467;-0.040625;0.007204;0.989647;0.274954;-0.085709;0.026424
1600601969.739840;0.133781;-0.042438;0.009115;0.990060;0.267300;-0.089776;0.030490
1600601969.759829;0.132955;-0.041513;0.011276;0.990188;0.265472;-0.088419;0.034589
1600601969.779849;0.133707;-0.039854;0.013459;0.990128;0.266858;-0.085653;0.038688
1600601969.799838;0.134841;-0.038706;0.015371;0.989992;0.269027;-0.083895;0.042410
1600601969.819827;0.135995;-0.038293;0.017370;0.989817;0.271202;-0.083684;0.046517
1600601969.839816;0.137001;-0.038411;0.019414;0.989635;0.273052;-0.084575;0.050856
1600601969.859805;0.137890;-0.038500;0.021237;0.989471;0.274682;-0.085346;0.054723
1600601969.879824;0.138213;-0.039331;0.022950;0.989355;0.275136;-0.087569;0.058516
1600601969.899813;0.138560;-0.038616;0.024439;0.989299;0.275748;-0.086552;0.061414
1600601969.919802;0.138373;-0.037491;0.026011;0.989329;0.275306;-0.084665;0.064306
1600601969.939791;0.136795;-0.036734;0.027510;0.989536;0.272050;-0.083386;0.067007
1600601969.959811;0.133793;-0.036436;0.028844;0.989919;0.265909;-0.082859;0.069347
1600601969.979800;0.129117;-0.035346;0.030069;0.990543;0.256469;-0.080507;0.071080
1600601969.999789;0.124630;-0.032662;0.031284;0.991172;0.247537;-0.074896;0.072426
1600601970.019778;0.121460;-0.029493;0.033272;0.991600;0.241251;-0.068612;0.075402
1600601970.039742;0.118684;-0.027135;0.036055;0.991906;0.235665;-0.064207;0.080270
1600601970.059762;0.115168;-0.025805;0.039736;0.992215;0.228475;-0.062011;0.087170
1600601970.079751;0.109960;-0.024325;0.043466;0.992687;0.217917;-0.059289;0.094003
1600601970.099740;0.102977;-0.022689;0.046614;0.993332;0.203874;-0.055861;0.099502
1600601970.119729;0.096627;-0.020267;0.049147;0.993900;0.191247;-0.050731;0.103684
1600601970.139718;0.092727;-0.018052;0.051477;0.994196;0.183547;-0.046234;0.107719
1600601970.159737;0.090476;-0.016858;0.053706;0.994307;0.179066;-0.043960;0.111868
1600601970.179726;0.088375;-0.016076;0.055733;0.994397;0.174857;-0.042483;0.115701
1600601970.199715;0.085623;-0.015176;0.057684;0.994541;0.169368;-0.040658;0.119324
1600601970.219704;0.081935;-0.012968;0.059595;0.994770;0.162178;-0.036047;0.122603
1600601970.239724;0.076941;-0.008782;0.062042;0.995065;0.152624;-0.027346;0.126630
1600601970.259713;0.070459;-0.003528;0.065346;0.995366;0.140263;-0.016394;0.132263
1600601970.279702;0.063263;0.001486;0.068522;0.995641;0.126515;-0.005756;0.137793
1600601970.299691;0.056661;0.005308;0.071086;0.995845;0.113851;0.002534;0.142379
1600601970.319680;0.050920;0.007955;0.073045;0.995996;0.102776;0.008452;0.145980
1600601970.339699;0.045541;0.010500;0.074479;0.996127;0.092425;0.014196;0.148603
1600601970.359688;0.040142;0.013285;0.075679;0.996235;0.082084;0.020465;0.150797
1600601970.379677;0.034292;0.015507;0.077282;0.996299;0.070786;0.025666;0.153920
1600601970.399666;0.028256;0.017587;0.078893;0.996327;0.059114;0.030645;0.157132
1600601970.419686;0.022882;0.020709;0.079798;0.996333;0.048922;0.037669;0.158921
1600601970.439675;0.019293;0.024100;0.079579;0.996350;0.042294;0.045010;0.158450
1600601970.459664;0.019436;0.027432;0.078747;0.996328;0.043062;0.051673;0.156633
1600601970.479653;0.020982;0.028758;0.077857;0.996329;0.046305;0.054123;0.154717
1600601970.499642;0.023702;0.028166;0.076456;0.996393;0.051563;0.052599;0.151809
1600601970.519661;0.027204;0.027628;0.073610;0.996533;0.058320;0.051169;0.145971
1600601970.539650;0.030530;0.027450;0.070195;0.996688;0.064756;0.050560;0.138986
1600601970.559639;0.034456;0.027314;0.067951;0.996719;0.072461;0.049917;0.134328
1600601970.579629;0.039348;0.026872;0.066754;0.996631;0.082111;0.048493;0.131767
1600601970.599648;0.042992;0.025550;0.065908;0.996572;0.089175;0.045454;0.130049
1600601970.619637;0.044052;0.024729;0.064517;0.996637;0.091124;0.043803;0.127291
1600601970.639626;0.043226;0.023906;0.062237;0.996838;0.089272;0.042463;0.122811
1600601970.659615;0.041902;0.022771;0.059715;0.997076;0.086386;0.040567;0.117885
1600601970.679604;0.040550;0.021785;0.056681;0.997331;0.083451;0.039003;0.111915
1600601970.699624;0.038520;0.021127;0.053838;0.997583;0.079211;0.038133;0.106321
1600601970.719613;0.037241;0.021082;0.052681;0.997694;0.076606;0.038265;0.104042
1600601970.739602;0.039584;0.020707;0.053214;0.997583;0.081270;0.037233;0.105071
1600601970.759591;0.044321;0.018977;0.054339;0.997358;0.090595;0.033179;0.107354
1600601970.779610;0.045749;0.016163;0.055182;0.997297;0.093169;0.027311;0.109277
1600601970.799599;0.044122;0.014573;0.054961;0.997407;0.089737;0.024321;0.109005
1600601970.819588;0.041100;0.012842;0.054051;0.997609;0.083489;0.021255;0.107367
1600601970.839577;0.037753;0.010244;0.053202;0.997817;0.076505;0.016475;0.105906
1600601970.859566;0.035353;0.007905;0.052598;0.997958;0.071454;0.012090;0.104883
1600601970.879586;0.034353;0.005993;0.052028;0.998037;0.069249;0.008408;0.103875
1600601970.899575;0.034262;0.003530;0.051690;0.998069;0.068811;0.003513;0.103366
1600601970.919564;0.034211;0.001023;0.051324;0.998095;0.068450;-0.001473;0.102805
1600601970.939553;0.033231;-0.001054;0.051029;0.998144;0.066279;-0.005508;0.102342
1600601970.959572;0.032387;-0.001712;0.050821;0.998181;0.064527;-0.006725;0.101957
1600601970.979561;0.031246;-0.002083;0.050771;0.998219;0.062209;-0.007345;0.101865
1600601970.999550;0.029592;-0.002640;0.050835;0.998265;0.058847;-0.008295;0.102002
1600601971.019539;0.028081;-0.002596;0.050703;0.998315;0.055834;-0.008044;0.101715
1600601971.039528;0.026916;-0.002109;0.050293;0.998370;0.053559;-0.006929;0.100851
1600601971.059497;0.025795;-0.001695;0.049876;0.998421;0.051363;-0.005965;0.099980
1600601971.079486;0.024752;-0.001163;0.049418;0.998471;0.049334;-0.004774;0.099024
1600601971.099475;0.025014;-0.001141;0.048974;0.998486;0.049862;-0.004735;0.098136
1600601971.119464;0.026054;-0.001269;0.048936;0.998461;0.051926;-0.005090;0.098077
1600601971.139484;0.027108;-0.001466;0.049247;0.998418;0.054012;-0.005605;0.098722
1600601971.159473;0.028043;-0.001457;0.050132;0.998348;0.055877;-0.005730;0.100506
1600601971.179462;0.029231;-0.001243;0.051300;0.998255;0.058266;-0.005490;0.102850
1600601971.199451;0.030885;-0.000839;0.052414;0.998147;0.061607;-0.004922;0.105079
1600601971.219440;0.032935;-0.000612;0.053512;0.998024;0.065723;-0.004757;0.107289
1600601971.239459;0.035141;-0.001319;0.054646;0.997886;0.070047;-0.006489;0.109642
1600601971.259448;0.036536;-0.002421;0.055890;0.997765;0.072702;-0.008940;0.112239
1600601971.279437;0.037505;-0.002588;0.057393;0.997644;0.074605;-0.009496;0.115284
1600601971.299426;0.039620;-0.001724;0.059590;0.997435;0.078912;-0.008186;0.119669
1600601971.319446;0.043919;-0.001986;0.062158;0.997098;0.087447;-0.009457;0.124930
1600601971.339435;0.048157;-0.004021;0.064109;0.996772;0.095633;-0.014256;0.129139
1600601971.359424;0.051315;-0.006596;0.065272;0.996525;0.101587;-0.019948;0.131826
1600601971.379413;0.053518;-0.008506;0.066316;0.996326;0.105711;-0.024184;0.134204
1600601971.399402;0.054437;-0.008683;0.067845;0.996172;0.107486;-0.024832;0.137338
1600601971.419421;0.053770;-0.007727;0.069573;0.996097;0.106244;-0.023008;0.140688
1600601971.439410;0.052087;-0.006413;0.070932;0.996100;0.103039;-0.020275;0.143225
1600601971.459399;0.051251;-0.005023;0.071783;0.996090;0.101555;-0.017456;0.144767
1600601971.479388;0.052415;-0.003611;0.072814;0.995961;0.104069;-0.014907;0.146734
1600601971.499408;0.054515;-0.002399;0.074536;0.995724;0.108419;-0.012981;0.150138
1600601971.519397;0.055995;-0.001090;0.076768;0.995475;0.111546;-0.010834;0.154533
1600601971.539386;0.055560;0.000440;0.078916;0.995332;0.110898;-0.007941;0.158681
1600601971.559375;0.054853;0.001987;0.080749;0.995222;0.109723;-0.004932;0.162189
1600601971.579364;0.053475;0.004553;0.082120;0.995176;0.107389;0.000280;0.164648
1600601971.599383;0.053718;0.005479;0.083040;0.995082;0.108027;0.001993;0.166408
1600601971.619372;0.053111;0.005738;0.083363;0.995086;0.106861;0.002580;0.167021
1600601971.639361;0.050997;0.006392;0.083472;0.995184;0.102750;0.004231;0.167142
1600601971.659350;0.048608;0.008056;0.084029;0.995244;0.098265;0.007905;0.168073
1600601971.679370;0.047198;0.009997;0.084792;0.995230;0.095788;0.011949;0.169414
1600601971.699359;0.046596;0.011312;0.085296;0.995201;0.094817;0.014633;0.170303
1600601971.719348;0.045802;0.011802;0.085573;0.995209;0.093320;0.015722;0.170813
1600601971.739337;0.043930;0.012260;0.085939;0.995256;0.089671;0.016922;0.171511
1600601971.759326;0.041898;0.012809;0.086085;0.995324;0.085713;0.018353;0.171762
1600601971.779346;0.040533;0.012853;0.085976;0.995389;0.082998;0.018684;0.171545
1600601971.799335;0.039490;0.012646;0.085403;0.995483;0.080871;0.018493;0.170413
1600601971.819324;0.038374;0.012419;0.084493;0.995607;0.078590;0.018302;0.168605
1600601971.839313;0.037600;0.011796;0.083450;0.995732;0.076924;0.017269;0.166560
1600601971.859332;0.037049;0.011050;0.082159;0.995869;0.075679;0.015967;0.164022
1600601971.879321;0.036997;0.010721;0.080670;0.995996;0.075499;0.015432;0.161052
1600601971.899310;0.038059;0.010386;0.079195;0.996078;0.077543;0.014707;0.158110
1600601971.919299;0.040198;0.009904;0.077582;0.996126;0.081712;0.013539;0.154899
1600601971.939288;0.042071;0.009149;0.075303;0.996231;0.085305;0.011936;0.150380
1600601971.959308;0.043497;0.009350;0.072574;0.996370;0.088150;0.012367;0.144875
1600601971.979297;0.044483;0.010331;0.070116;0.996493;0.090225;0.014411;0.139843
1600601971.999286;0.045424;0.011434;0.067781;0.996600;0.092220;0.016705;0.135045
1600601972.019275;0.046770;0.011960;0.065364;0.996693;0.094937;0.017809;0.130129
1600601972.039294;0.048302;0.011798;0.063335;0.996753;0.097941;0.017485;0.126055
1600601972.059251;0.050309;0.011027;0.061893;0.996753;0.101832;0.015837;0.123223
1600601972.079240;0.053100;0.008978;0.061154;0.996674;0.107150;0.011469;0.121947
1600601972.099229;0.055873;0.006320;0.061393;0.996529;0.112370;0.005773;0.122734
1600601972.119217;0.058151;0.005154;0.061807;0.996379;0.116783;0.003104;0.123723
1600601972.139237;0.059633;0.004470;0.061661;0.996304;0.119663;0.001563;0.123527
1600601972.159226;0.059632;0.003279;0.061267;0.996333;0.119513;-0.000779;0.122877
1600601972.179215;0.058180;0.002005;0.060267;0.996483;0.116456;-0.003038;0.120990
1600601972.199204;0.055433;0.001239;0.059125;0.996710;0.110874;-0.004111;0.118730
1600601972.219223;0.053840;0.001292;0.059436;0.996778;0.107695;-0.003846;0.119323
1600601972.239213;0.056182;0.000978;0.061027;0.996553;0.112333;-0.004939;0.122602
1600601972.259202;0.060986;-0.000438;0.062109;0.996204;0.121755;-0.008511;0.125050
1600601972.279191;0.065678;-0.002685;0.061649;0.995931;0.130864;-0.013562;0.124533
1600601972.299181;0.067914;-0.005274;0.059927;0.995876;0.135046;-0.018816;0.121477
1600601972.319200;0.067062;-0.006781;0.057511;0.996067;0.133211;-0.021415;0.116776
1600601972.339189;0.063326;-0.006358;0.055044;0.996453;0.125834;-0.019800;0.111616
1600601972.359178;0.059394;-0.005201;0.052340;0.996848;0.118143;-0.016703;0.105903
1600601972.379167;0.056653;-0.004545;0.049386;0.997161;0.112775;-0.014754;0.099805
1600601972.399187;0.055425;-0.004536;0.046527;0.997368;0.110360;-0.014293;0.094021
1600601972.419175;0.055717;-0.004710;0.044496;0.997443;0.110957;-0.014443;0.089963
1600601972.439164;0.056471;-0.004877;0.043947;0.997425;0.112459;-0.014787;0.088897
1600601972.459153;0.056890;-0.004770;0.044061;0.997396;0.113306;-0.014623;0.089125
1600601972.479142;0.056827;-0.004803;0.043959;0.997404;0.113178;-0.014672;0.088920
1600601972.499161;0.055937;-0.005206;0.043703;0.997464;0.111364;-0.015371;0.088430
1600601972.519150;0.054545;-0.005780;0.043419;0.997550;0.108534;-0.016366;0.087886
1600601972.539140;0.053116;-0.006657;0.043158;0.997633;0.105603;-0.017969;0.087417
1600601972.559129;0.051088;-0.007286;0.042846;0.997748;0.101497;-0.019017;0.086799
1600601972.579149;0.048664;-0.007601;0.042562;0.997879;0.096624;-0.019403;0.086192
1600601972.599138;0.046128;-0.007973;0.042314;0.998007;0.091525;-0.019903;0.085659
1600601972.619127;0.043559;-0.008375;0.042530;0.998110;0.086349;-0.020501;0.086056
1600601972.639116;0.041476;-0.008399;0.043518;0.998156;0.082161;-0.020447;0.087981
1600601972.659105;0.040257;-0.007902;0.044793;0.998154;0.079742;-0.019444;0.090468
1600601972.679123;0.039782;-0.007881;0.046245;0.998107;0.078765;-0.019472;0.093367
1600601972.699112;0.039242;-0.009076;0.048639;0.998004;0.077522;-0.022001;0.098249
1600601972.719101;0.038141;-0.010367;0.052573;0.997835;0.075096;-0.024771;0.106208
1600601972.739090;0.038054;-0.010142;0.057202;0.997586;0.074834;-0.024659;0.115478
1600601972.759110;0.039857;-0.008960;0.061716;0.997257;0.078470;-0.022862;0.124511
1600601972.779099;0.042951;-0.008626;0.065630;0.996882;0.084603;-0.022920;0.132452
1600601972.799088;0.046454;-0.008354;0.068606;0.996527;0.091567;-0.023123;0.138533
1600601972.819077;0.049980;-0.006786;0.071036;0.996198;0.098777;-0.020725;0.143398
1600601972.839067;0.054744;-0.004728;0.073673;0.995768;0.108540;-0.017586;0.148658
1600601972.859087;0.060046;-0.004383;0.076335;0.995263;0.119136;-0.018019;0.154172
1600601972.879076;0.063128;-0.005009;0.078687;0.994886;0.125148;-0.020060;0.159111
1600601972.899065;0.063572;-0.004863;0.080774;0.994691;0.126018;-0.020105;0.163324
1600601972.919054;0.062081;-0.003648;0.083298;0.994582;0.123194;-0.017735;0.168207
1600601972.939073;0.059395;-0.001705;0.085999;0.994522;0.118121;-0.013704;0.173327
1600601972.959062;0.056758;0.000308;0.087839;0.994516;0.113188;-0.009420;0.176724
1600601972.979050;0.054763;0.002553;0.089130;0.994510;0.109598;-0.004713;0.179025
1600601972.999039;0.054816;0.005221;0.090716;0.994353;0.110183;0.000441;0.181935
1600601973.019028;0.057320;0.007639;0.093392;0.993949;0.115630;0.004510;0.187110
1600601973.039048;0.061237;0.009144;0.097319;0.993325;0.123752;0.006295;0.194932
1600601973.058995;0.065298;0.009094;0.101064;0.992693;0.131862;0.004898;0.202593
1600601973.078984;0.067565;0.008244;0.103469;0.992301;0.136217;0.002401;0.207628
1600601973.098973;0.066950;0.008505;0.104229;0.992261;0.135047;0.002949;0.209117
1600601973.118992;0.064978;0.009743;0.104613;0.992340;0.131377;0.005792;0.209683
1600601973.138981;0.063327;0.010522;0.105355;0.992360;0.128254;0.007602;0.211052
1600601973.158970;0.062962;0.011002;0.106194;0.992289;0.127637;0.008531;0.212681
1600601973.178959;0.063624;0.011590;0.106919;0.992162;0.129087;0.009472;0.214086
1600601973.198948;0.064936;0.011802;0.107480;0.992014;0.131753;0.009539;0.215219
1600601973.218968;0.066296;0.011139;0.107453;0.991935;0.134320;0.007922;0.215279
1600601973.238957;0.066548;0.010108;0.106841;0.991995;0.134596;0.005887;0.214183
1600601973.258946;0.065698;0.009526;0.106086;0.992139;0.132774;0.005006;0.212711
1600601973.278934;0.064820;0.009386;0.105433;0.992267;0.130990;0.005001;0.211388
1600601973.298954;0.064797;0.009183;0.104552;0.992364;0.130898;0.004716;0.209630
1600601973.318943;0.065230;0.008458;0.103280;0.992475;0.131605;0.003343;0.207160
1600601973.338932;0.065317;0.007353;0.101706;0.992641;0.131548;0.001323;0.204119
1600601973.358921;0.064935;0.006463;0.100072;0.992838;0.130604;-0.000164;0.200920
1600601973.378941;0.064902;0.006227;0.098337;0.993015;0.130491;-0.000400;0.197439
1600601973.398930;0.066239;0.005696;0.096607;0.993100;0.133058;-0.001498;0.194046
1600601973.418919;0.068842;0.003934;0.095007;0.993086;0.137915;-0.005317;0.191123
1600601973.438908;0.071742;0.001450;0.093198;0.993058;0.143248;-0.010601;0.187912
1600601973.458897;0.073708;-0.000997;0.090763;0.993141;0.146750;-0.015527;0.183416
1600601973.478917;0.074334;-0.003077;0.087726;0.993363;0.147677;-0.019366;0.177600
1600601973.498906;0.073990;-0.004802;0.084455;0.993665;0.146758;-0.022281;0.171217
1600601973.518895;0.074685;-0.005863;0.081592;0.993846;0.148034;-0.024108;0.165616
1600601973.538884;0.077680;-0.007193;0.079051;0.993813;0.153868;-0.026900;0.160826
1600601973.558903;0.081183;-0.011133;0.077270;0.993637;0.160298;-0.035128;0.158038
1600601973.578892;0.084068;-0.015596;0.076678;0.993383;0.165384;-0.044500;0.157760
1600601973.598881;0.085139;-0.018906;0.075695;0.993310;0.167052;-0.051183;0.156402
1600601973.618870;0.082918;-0.021296;0.073886;0.993585;0.162338;-0.055326;0.152954
1600601973.638859;0.076748;-0.021189;0.071090;0.994287;0.150170;-0.053677;0.146793
1600601973.658879;0.068715;-0.016457;0.067517;0.995213;0.134958;-0.042433;0.138343
1600601973.678868;0.062263;-0.009061;0.064698;0.995919;0.123156;-0.026308;0.131367
1600601973.698857;0.059885;-0.004161;0.063284;0.996189;0.119068;-0.015985;0.127835
1600601973.718846;0.061844;-0.003523;0.062130;0.996144;0.123084;-0.014816;0.125492
1600601973.738865;0.065518;-0.005443;0.060105;0.996025;0.130229;-0.018880;0.121774
1600601973.758854;0.067041;-0.007039;0.056998;0.996096;0.133150;-0.021860;0.115776
1600601973.778843;0.064401;-0.007957;0.052827;0.996493;0.127858;-0.022850;0.107390
1600601973.798832;0.059045;-0.007766;0.048228;0.997059;0.117263;-0.021330;0.097917
1600601973.818820;0.053932;-0.006305;0.043479;0.997578;0.107260;-0.017369;0.088047
1600601973.838840;0.050340;-0.004631;0.039315;0.997947;0.100278;-0.013269;0.079417
1600601973.858829;0.048960;-0.003712;0.036256;0.998136;0.097624;-0.011013;0.073153
1600601973.878819;0.049435;-0.003847;0.033813;0.998197;0.098591;-0.011077;0.068269
1600601973.898808;0.050175;-0.004380;0.031642;0.998229;0.100061;-0.011980;0.063976
1600601973.918827;0.050247;-0.005010;0.029905;0.998276;0.100189;-0.013074;0.060550
1600601973.938816;0.049544;-0.005590;0.028497;0.998350;0.098766;-0.014055;0.057767
1600601973.958805;0.048286;-0.005906;0.027155;0.998447;0.096249;-0.014484;0.055079
1600601973.978795;0.047060;-0.006017;0.025819;0.998540;0.093810;-0.014510;0.052382
1600601973.998784;0.046828;-0.006505;0.024643;0.998578;0.093337;-0.015366;0.050064
1600601974.018803;0.047549;-0.007409;0.023821;0.998557;0.094749;-0.017139;0.048514
1600601974.038792;0.047869;-0.008148;0.023444;0.998545;0.095361;-0.018603;0.047836
1600601974.058766;0.047004;-0.007887;0.023399;0.998590;0.093643;-0.018032;0.047700
1600601974.078755;0.045993;-0.007122;0.023662;0.998636;0.091651;-0.016471;0.048134
1600601974.098775;0.046303;-0.006782;0.024400;0.998606;0.092277;-0.015872;0.049591
1600601974.118764;0.047872;-0.007151;0.025463;0.998503;0.095381;-0.016796;0.051793
1600601974.138753;0.049667;-0.007681;0.026775;0.998377;0.098924;-0.018086;0.054519
1600601974.158742;0.050986;-0.008250;0.028392;0.998262;0.101500;-0.019468;0.057856
1600601974.178731;0.051389;-0.009025;0.030304;0.998178;0.102222;-0.021244;0.061787
1600601974.198750;0.051430;-0.009413;0.032812;0.998093;0.102223;-0.022284;0.066866
1600601974.218739;0.053351;-0.007425;0.036160;0.997893;0.106139;-0.018784;0.073438
1600601974.238728;0.059013;-0.003956;0.039629;0.997462;0.117685;-0.012658;0.080164
1600601974.258717;0.065843;-0.003266;0.042666;0.996912;0.131378;-0.012235;0.086349
1600601974.278737;0.069450;-0.005074;0.045137;0.996551;0.138403;-0.016542;0.091672
1600601974.298726;0.069306;-0.005946;0.047118;0.996464;0.138000;-0.018559;0.095784
1600601974.318715;0.066319;-0.004828;0.048633;0.996601;0.132101;-0.016217;0.098593
1600601974.338704;0.061337;-0.002627;0.048962;0.996912;0.122344;-0.011329;0.098843
1600601974.358693;0.056626;-0.000199;0.048263;0.997228;0.113160;-0.005901;0.097053
1600601974.378712;0.055756;0.002059;0.048037;0.997286;0.111639;-0.001257;0.096331
1600601974.398701;0.060252;0.003719;0.049323;0.996957;0.120798;0.001482;0.098777
1600601974.418690;0.066889;0.004315;0.051226;0.996435;0.134146;0.001762;0.102609
1600601974.438679;0.072158;0.003621;0.052968;0.995979;0.144622;-0.000437;0.106295
1600601974.458699;0.074400;0.001638;0.054264;0.995750;0.148894;-0.004867;0.109248
1600601974.478688;0.074200;0.000448;0.055425;0.995702;0.148355;-0.007414;0.111764
1600601974.498677;0.072993;0.000600;0.056291;0.995742;0.145950;-0.007099;0.113463
1600601974.518666;0.071547;0.000864;0.056498;0.995836;0.143083;-0.006430;0.113807
1600601974.538655;0.070242;0.001207;0.055943;0.995959;0.140514;-0.005510;0.112609
1600601974.558675;0.069563;0.001621;0.055448;0.996034;0.139202;-0.004528;0.111539
1600601974.578664;0.069542;0.002091;0.055799;0.996015;0.139212;-0.003630;0.112180
1600601974.598653;0.069892;0.002333;0.056952;0.995925;0.139937;-0.003347;0.114480
1600601974.618642;0.069870;0.002281;0.058118;0.995859;0.139881;-0.003613;0.116839
1600601974.638661;0.069276;0.001798;0.058835;0.995860;0.138633;-0.004614;0.118342
1600601974.658650;0.068274;0.001248;0.059282;0.995903;0.136562;-0.005662;0.119299
1600601974.678639;0.067631;0.001267;0.059836;0.995914;0.135274;-0.005621;0.120400
1600601974.698628;0.067965;0.001719;0.060302;0.995862;0.135994;-0.004818;0.121286
1600601974.718617;0.069025;0.001700;0.060433;0.995781;0.138111;-0.005004;0.121575
1600601974.738637;0.070299;0.001236;0.060242;0.995705;0.140607;-0.006069;0.121284
1600601974.758626;0.071696;0.001116;0.059716;0.995637;0.143391;-0.006406;0.120272
1600601974.778615;0.073037;0.001338;0.058571;0.995607;0.146109;-0.005954;0.117959
1600601974.798604;0.073992;0.000748;0.056529;0.995655;0.147965;-0.006953;0.113945
1600601974.818623;0.074879;-0.000881;0.053994;0.995729;0.149581;-0.009951;0.109090
1600601974.838612;0.075695;-0.002525;0.051657;0.995789;0.151066;-0.012998;0.104641
1600601974.858601;0.075532;-0.003053;0.049675;0.995901;0.150712;-0.013741;0.100714
1600601974.878590;0.075739;-0.002249;0.048511;0.995944;0.151221;-0.011965;0.098246
1600601974.898579;0.078754;-0.001780;0.048772;0.995699;0.157305;-0.011367;0.098783
1600601974.918599;0.083672;-0.003264;0.049862;0.995240;0.166998;-0.015050;0.101377
1600601974.938588;0.088725;-0.005180;0.051099;0.994731;0.176906;-0.019680;0.104394
1600601974.958577;0.092625;-0.007021;0.051923;0.994321;0.184515;-0.023991;0.106565
1600601974.978566;0.092996;-0.009739;0.052139;0.994253;0.184961;-0.029573;0.107529
1600601974.998585;0.088197;-0.012286;0.051060;0.994718;0.175101;-0.033975;0.105556
1600601975.018574;0.079077;-0.012577;0.048883;0.995590;0.156869;-0.033187;0.100729
1600601975.038563;0.070946;-0.009562;0.047340;0.996310;0.140930;-0.026031;0.096798
1600601975.058495;0.069461;-0.006397;0.047550;0.996430;0.138258;-0.019543;0.096722
1600601975.078484;0.073939;-0.006712;0.048645;0.996053;0.147172;-0.020790;0.099130
1600601975.098504;0.080358;-0.009216;0.049140;0.995511;0.159768;-0.026588;0.100771
1600601975.118493;0.084943;-0.011812;0.048694;0.995125;0.168706;-0.032245;0.100514
1600601975.138482;0.085010;-0.013103;0.047015;0.995184;0.168770;-0.034572;0.097339
1600601975.158471;0.081450;-0.012183;0.044082;0.995628;0.161818;-0.031863;0.091078
1600601975.178491;0.077275;-0.010600;0.040243;0.996141;0.153704;-0.027667;0.082885
1600601975.198480;0.074708;-0.009857;0.036536;0.996487;0.148719;-0.025386;0.075189
1600601975.218469;0.074353;-0.010184;0.033686;0.996611;0.148057;-0.025591;0.069473
1600601975.238458;0.075268;-0.010656;0.031685;0.996603;0.149910;-0.026308;0.065541
1600601975.258477;0.075931;-0.010746;0.030167;0.996599;0.151273;-0.026304;0.062514
1600601975.278466;0.075415;-0.010700;0.028836;0.996678;0.150276;-0.025975;0.059803
1600601975.298455;0.073853;-0.010484;0.027483;0.996835;0.147194;-0.025237;0.056987
1600601975.318444;0.072040;-0.010142;0.026243;0.997005;0.143610;-0.024256;0.054377
1600601975.338433;0.070656;-0.009746;0.025376;0.997130;0.140877;-0.023253;0.052527
1600601975.358453;0.069997;-0.009249;0.024608;0.997201;0.139599;-0.022109;0.050891
1600601975.378442;0.069467;-0.008804;0.023807;0.997261;0.138578;-0.021071;0.049199
1600601975.398431;0.068288;-0.008211;0.022881;0.997369;0.136263;-0.019688;0.047218
1600601975.418420;0.067056;-0.007165;0.021999;0.997481;0.133859;-0.017400;0.045268
1600601975.438439;0.066632;-0.005853;0.021668;0.997525;0.133074;-0.014695;0.044415
1600601975.458428;0.067311;-0.004902;0.022128;0.997475;0.134470;-0.012874;0.045227
1600601975.478417;0.068790;-0.004653;0.023310;0.997348;0.137430;-0.012607;0.047603
1600601975.498406;0.070144;-0.004895;0.024778;0.997217;0.140113;-0.013370;0.050622
1600601975.518395;0.070956;-0.005137;0.026239;0.997121;0.141707;-0.014110;0.053620
1600601975.538415;0.070990;-0.005241;0.027398;0.997087;0.141753;-0.014487;0.055970
1600601975.558404;0.069358;-0.005294;0.027880;0.997188;0.138472;-0.014566;0.056913
1600601975.578393;0.067055;-0.004120;0.028474;0.997334;0.133918;-0.012146;0.057899
1600601975.598382;0.067285;-0.001244;0.029714;0.997290;0.134538;-0.006539;0.060012
1600601975.618401;0.069906;0.000663;0.031026;0.997071;0.139900;-0.003046;0.062427
1600601975.638390;0.070955;-0.000023;0.031791;0.996973;0.141956;-0.004604;0.064080
1600601975.658379;0.069047;-0.000689;0.032272;0.997091;0.138087;-0.005887;0.065118
1600601975.678369;0.064758;0.000262;0.033117;0.997351;0.129553;-0.003798;0.066633
1600601975.698358;0.059220;0.001620;0.034767;0.997638;0.118551;-0.000893;0.069723
1600601975.718377;0.055340;0.002143;0.037080;0.997776;0.110820;0.000174;0.074281
1600601975.738366;0.055089;0.001575;0.040052;0.997676;0.110272;-0.001277;0.080319
1600601975.758355;0.058117;-0.000149;0.044213;0.997330;0.116172;-0.005473;0.088922
1600601975.778344;0.062890;-0.003089;0.049048;0.996810;0.125404;-0.012425;0.099111
1600601975.798364;0.067425;-0.006880;0.053803;0.996249;0.134005;-0.021155;0.109326
1600601975.818353;0.070067;-0.011156;0.057979;0.995793;0.138695;-0.030642;0.118445
1600601975.838342;0.070698;-0.014753;0.061682;0.995480;0.139387;-0.038477;0.126452
1600601975.858331;0.070656;-0.016694;0.064743;0.995257;0.138927;-0.042805;0.132898
1600601975.878320;0.070722;-0.017388;0.066681;0.995113;0.138880;-0.044481;0.136912
