timestamp;x (in microteslas);y (in microteslas);z (in microteslas)
1603186418.962363;76.650055;131.721710;-426.231598
1603186418.972342;75.593002;131.760361;-426.512726
1603186418.982322;75.602707;131.845932;-426.306030
1603186418.992331;75.985458;131.935104;-426.663086
1603186419.002311;75.470459;131.912125;-426.353821
1603186419.012290;75.755463;131.914917;-426.602051
1603186419.022269;74.668411;131.947464;-426.196045
1603186419.032248;74.940674;131.904892;-426.512787
1603186419.042228;73.950836;131.720230;-426.748596
1603186419.052207;74.089279;131.802094;-426.207184
1603186419.062217;74.616135;131.967438;-426.060486
1603186419.072196;74.061218;131.835907;-426.119141
1603186419.082175;73.823303;131.808762;-426.011597
1603186419.092154;74.091599;131.992828;-426.224670
1603186419.102134;73.345093;131.715363;-425.609192
1603186419.112113;73.549805;131.830353;-425.946289
1603186419.122092;72.917389;131.900192;-425.743835
1603186419.132071;72.658997;131.809891;-425.887756
1603186419.142051;72.743240;132.043655;-426.465363
1603186419.152060;72.311417;131.974091;-425.819824
1603186419.162040;72.928436;131.948120;-426.354309
1603186419.172019;71.989838;131.988571;-426.315735
1603186419.181998;71.884369;132.192535;-426.113342
1603186419.192008;72.771133;132.423386;-426.568512
1603186419.201987;71.727417;132.335709;-426.553528
1603186419.211997;72.027435;132.244568;-426.545837
1603186419.222007;71.360214;132.239914;-426.466339
1603186419.231986;71.059692;132.218979;-426.534851
1603186419.241965;71.497086;132.160110;-426.538208
1603186419.251945;70.456100;132.082504;-426.203796
1603186419.261893;70.605865;132.372391;-426.304047
1603186419.271842;70.109619;132.185791;-426.116211
1603186419.281821;69.874161;132.431122;-426.187317
1603186419.291770;69.731598;132.853394;-426.541565
1603186419.301749;68.673553;132.765686;-426.381653
1603186419.311697;69.488754;133.083771;-426.927338
1603186419.321676;68.611481;132.970016;-426.651672
1603186419.331625;67.895126;132.965195;-426.784760
1603186419.341604;68.204773;133.285751;-427.053711
1603186419.351553;66.959229;133.341248;-426.677002
1603186419.361532;67.576523;133.509537;-427.154419
1603186419.371481;66.214111;133.521194;-426.832520
1603186419.381460;65.699341;133.559555;-427.052551
1603186419.391410;66.187973;134.015305;-427.205353
1603186419.401389;65.051575;133.760849;-426.981384
1603186419.411338;65.735229;134.177338;-427.344635
1603186419.421317;64.802856;134.053848;-427.275208
1603186419.431266;64.874176;134.365158;-427.050842
1603186419.441245;63.830673;134.389069;-427.142761
1603186419.451194;63.293488;134.496155;-427.186707
1603186419.461173;63.317291;134.544632;-427.105774
1603186419.471122;62.201813;134.598450;-426.749878
1603186419.481101;61.980865;134.770035;-426.801636
1603186419.491080;61.618912;134.753036;-426.937927
1603186419.501060;61.612717;134.934998;-426.624878
1603186419.511039;61.885925;135.176285;-426.669464
1603186419.521049;60.563889;135.183502;-426.476898
1603186419.531028;60.640305;135.149002;-426.502441
1603186419.541007;60.298203;135.520752;-426.681305
1603186419.550986;59.496887;135.786453;-426.368652
1603186419.560966;59.901443;136.031967;-426.661621
1603186419.570975;58.753220;135.970779;-426.815002
1603186419.580955;58.793930;136.171143;-426.399170
1603186419.590934;58.364746;136.405716;-426.663788
1603186419.600913;57.834290;136.352356;-426.217224
1603186419.610892;58.087891;136.701202;-426.632812
1603186419.620872;56.905075;137.181427;-426.234558
1603186419.630881;56.978622;137.008408;-426.359894
1603186419.640861;56.397125;137.220520;-426.152893
1603186419.650840;55.730255;137.289017;-426.086060
1603186419.660819;56.158813;137.743683;-426.291016
1603186419.670798;55.134964;137.584320;-426.292450
1603186419.680778;55.153275;138.281677;-426.339233
1603186419.690757;54.663712;138.223938;-426.359070
1603186419.700767;54.175308;138.665192;-426.602722
1603186419.710746;54.616531;139.057022;-427.047546
1603186419.720725;53.896225;138.979523;-426.714874
1603186419.730704;53.469833;139.491760;-426.724915
1603186419.740684;53.020920;139.672668;-426.484894
1603186419.750693;52.747543;140.026321;-426.731140
1603186419.760673;52.662262;140.371521;-426.953674
1603186419.770621;51.332932;140.562943;-426.883606
1603186419.780570;51.339798;140.609650;-426.888672
1603186419.790549;50.736343;140.984497;-426.727539
1603186419.800498;50.601624;141.285919;-426.804565
1603186419.810477;51.089188;141.756546;-426.846191
1603186419.820426;49.892395;141.752274;-426.599396
1603186419.830405;49.228455;142.250687;-426.948303
1603186419.840384;49.022797;142.548447;-427.104736
1603186419.850363;48.798737;142.591385;-426.851807
1603186419.860309;49.322952;143.398926;-427.272247
1603186419.870288;48.331924;143.457123;-427.509033
1603186419.880267;47.861710;143.766495;-427.198212
1603186419.890247;47.636169;144.459152;-427.500610
1603186419.900256;47.360092;144.680725;-427.516541
1603186419.910236;47.689346;145.115448;-427.606537
1603186419.920215;46.907318;145.153870;-427.630219
1603186419.930225;46.195190;145.591324;-427.713013
1603186419.940204;45.887665;145.862076;-427.424622
1603186419.950183;45.791626;146.330750;-427.379761
1603186419.960162;45.908249;146.545197;-427.775818
1603186419.970142;45.643356;146.583786;-427.832550
1603186419.980121;45.233658;147.222137;-427.853149
1603186419.990100;44.870483;147.257690;-427.944641
1603186420.000079;44.636581;147.930679;-428.192993
1603186420.010089;45.167633;148.073456;-428.451355
1603186420.020068;44.451584;148.478104;-428.486206
1603186420.030048;43.923294;148.825775;-428.350891
1603186420.040027;43.676636;149.244934;-428.456848
1603186420.050006;43.844406;149.504654;-428.168091
1603186420.059985;44.484253;150.078857;-428.684448
1603186420.069995;43.034470;150.232590;-428.531281
1603186420.079974;42.961853;150.344528;-428.595215
1603186420.089954;43.137863;151.051178;-428.865173
1603186420.099933;43.038895;151.663162;-428.737244
1603186420.109912;43.376984;151.710876;-429.321533
1603186420.119891;42.745346;151.938705;-428.973114
1603186420.129871;42.176529;152.071228;-429.157898
1603186420.139880;41.834167;152.692245;-429.375275
1603186420.149860;41.777908;153.070892;-429.460083
1603186420.159808;42.236404;153.472794;-429.641357
1603186420.169788;41.747986;153.601669;-429.548767
1603186420.179736;41.515350;153.849625;-429.556793
1603186420.189716;41.265030;154.432846;-429.697540
1603186420.199664;41.175552;154.517227;-429.822510
1603186420.209613;41.824554;155.195374;-430.377441
1603186420.219592;40.647934;155.418671;-430.398682
1603186420.229541;41.440857;155.678284;-430.139587
1603186420.239520;40.976990;156.211945;-430.530273
1603186420.249469;40.621002;156.344147;-430.630432
1603186420.259448;41.371277;156.913422;-430.711060
1603186420.269397;40.398392;157.250885;-430.982239
1603186420.279376;41.054871;157.396454;-430.841217
1603186420.289325;40.068375;157.469971;-430.680664
1603186420.299304;40.457657;157.738052;-431.052643
1603186420.309284;41.043228;158.424789;-431.033417
1603186420.319263;40.109894;158.506714;-431.195862
1603186420.329242;40.309311;158.848557;-431.388000
1603186420.339191;40.030899;159.352707;-431.131042
1603186420.349170;39.688538;159.741135;-431.292358
1603186420.359149;40.550003;160.118958;-431.520386
1603186420.369129;39.477142;160.095352;-431.395355
1603186420.379108;40.396606;160.581314;-431.541260
1603186420.389087;39.258392;160.814865;-431.209961
1603186420.399066;39.742035;161.039993;-431.695099
1603186420.409046;40.096161;161.475983;-431.841858
1603186420.419025;38.926270;161.460251;-431.513123
1603186420.429004;39.761765;161.965698;-431.573486
1603186420.438983;39.117722;162.154327;-431.772278
1603186420.448963;39.087402;162.303024;-431.773041
1603186420.458942;40.013474;163.066956;-431.996887
1603186420.468921;38.604126;162.872543;-431.937317
1603186420.478931;39.704468;163.032913;-432.501526
1603186420.488910;38.875885;163.549545;-432.299377
1603186420.498889;39.297760;163.726501;-431.959045
1603186420.508869;39.944214;164.144867;-432.437073
1603186420.518848;39.121262;163.970093;-432.149658
1603186420.528858;39.389114;164.568207;-432.559113
1603186420.538837;38.846039;164.568680;-432.353333
1603186420.548816;38.684158;164.492599;-432.476532
1603186420.558795;39.335220;165.077713;-432.793884
1603186420.568775;39.106796;165.083206;-432.628662
1603186420.578784;39.593613;165.441528;-432.585815
1603186420.588764;38.947708;165.254669;-432.388885
1603186420.598743;38.751297;165.221207;-432.686005
1603186420.608722;39.216248;165.684982;-432.753479
1603186420.618701;39.095047;165.815536;-432.478668
1603186420.628681;39.310562;165.882309;-432.837402
1603186420.638690;38.980927;165.864410;-432.848022
1603186420.648670;39.083588;165.839462;-432.710205
1603186420.658649;39.171494;166.146317;-432.410980
1603186420.668628;38.951630;166.086472;-432.706940
1603186420.678607;39.439865;166.272293;-432.594666
1603186420.688587;38.625809;165.972809;-432.690613
1603186420.698566;38.521561;166.019012;-432.463806
1603186420.708576;39.281586;166.199646;-432.793335
1603186420.718555;37.969177;166.179123;-432.387390
1603186420.728534;39.277710;166.267578;-432.427246
1603186420.738513;38.010162;166.282837;-432.198334
1603186420.748493;38.028198;166.406937;-432.484467
1603186420.758472;38.856995;166.265152;-432.177460
1603186420.768482;38.125443;166.593689;-432.354187
1603186420.778461;38.628326;166.599228;-432.832733
1603186420.788440;38.205276;166.582520;-432.543579
1603186420.798419;38.651443;166.604111;-432.626648
1603186420.808399;39.360458;166.865646;-432.708374
1603186420.818378;38.453964;167.112442;-432.325287
1603186420.828388;39.150238;166.964127;-432.804504
1603186420.838367;38.080338;166.722198;-432.421753
1603186420.848346;38.423203;166.614761;-432.855316
1603186420.858282;39.313492;166.873550;-432.794678
1603186420.868262;38.124634;167.114716;-432.579865
1603186420.878241;39.282669;167.242599;-433.072876
1603186420.888251;38.842102;166.944946;-432.715607
1603186420.898230;38.301392;167.140671;-432.520386
1603186420.908209;38.662750;167.550613;-432.806366
1603186420.918188;38.566483;167.283249;-432.452759
1603186420.928168;39.085739;167.563599;-432.871765
1603186420.938147;37.998322;167.492004;-432.473907
1603186420.948126;38.199844;167.700287;-432.447937
1603186420.958105;38.020203;167.827271;-432.288513
1603186420.968115;38.160690;167.430649;-432.353210
1603186420.978094;38.930283;167.783936;-432.214996
1603186420.988074;38.238724;167.719894;-432.137970
1603186420.998053;37.994019;167.923615;-431.762817
1603186421.008063;38.610046;167.927612;-432.326050
1603186421.018042;37.945358;168.001205;-431.967896
1603186421.028021;38.643082;168.117935;-432.175415
1603186421.038000;38.100525;168.083237;-431.872498
1603186421.047980;37.799255;168.181091;-431.914307
1603186421.057959;37.575195;168.252899;-431.973022
1603186421.067938;38.199219;168.217255;-431.822388
1603186421.077948;38.519974;168.388306;-431.811523
1603186421.087927;37.773010;168.463165;-431.499664
1603186421.097906;38.146194;168.324783;-431.772125
1603186421.107886;37.756638;168.359238;-431.886475
1603186421.117865;37.940979;168.404648;-431.704163
1603186421.127844;38.171066;168.630478;-431.869629
1603186421.137823;37.912506;168.518066;-431.679077
1603186421.147803;37.862473;168.613281;-431.841766
1603186421.157812;37.836182;168.966461;-431.809937
1603186421.167792;37.565552;168.943466;-431.740082
1603186421.177771;38.303680;168.708023;-431.799194
1603186421.187750;37.610474;168.565521;-431.775574
1603186421.197760;37.598221;168.650024;-431.481415
1603186421.207770;37.692932;168.697586;-431.475281
1603186421.217749;37.473938;169.137955;-431.492615
1603186421.227728;38.385223;169.368073;-431.746216
1603186421.237738;37.214233;169.034927;-431.548859
1603186421.247717;37.911163;169.064194;-431.737671
1603186421.257696;37.935699;168.794098;-431.608978
1603186421.267676;37.360611;168.878311;-431.479645
1603186421.277655;38.502563;168.902817;-431.703674
1603186421.287634;37.446182;168.659103;-431.513733
1603186421.297644;37.707031;168.805069;-431.286377
1603186421.307623;37.775345;168.613419;-431.095093
1603186421.317602;37.567719;168.504822;-431.400574
1603186421.327582;38.635468;168.767136;-431.497803
1603186421.337561;37.206192;168.432617;-431.404724
1603186421.347571;37.437790;168.326828;-431.441528
1603186421.357550;37.589859;168.455124;-431.480286
1603186421.367529;37.594330;168.600616;-431.268860
1603186421.377508;38.233185;168.571274;-431.763733
1603186421.387488;37.546570;168.208664;-431.766327
1603186421.397467;37.681885;168.393387;-431.527710
1603186421.407477;37.591003;168.208572;-431.531189
1603186421.417456;37.479263;168.109344;-431.399353
1603186421.427435;38.401230;168.187759;-431.846710
1603186421.437414;37.032944;168.085999;-431.912933
1603186421.447394;37.891342;168.066299;-431.931152
1603186421.457373;37.772171;167.811264;-431.867493
1603186421.467383;37.491135;167.948273;-431.668488
1603186421.477362;38.168381;167.860077;-432.056580
1603186421.487341;37.902130;167.843811;-431.841431
1603186421.497320;38.066803;167.875763;-431.560547
1603186421.507330;37.869904;167.397095;-431.489441
1603186421.517309;37.650055;167.336548;-431.565613
1603186421.527319;38.461212;167.384918;-431.670105
1603186421.537298;37.899216;167.172989;-431.508148
1603186421.547308;37.982666;167.388992;-431.407654
1603186421.557287;37.819763;167.291656;-431.337097
1603186421.567267;37.927338;167.044647;-431.491699
1603186421.577246;38.613541;167.464859;-431.770630
1603186421.587256;38.080856;167.305038;-431.593262
1603186421.597235;37.700165;167.484482;-431.562256
1603186421.607214;37.510361;167.281387;-431.310364
1603186421.617193;37.948761;167.335358;-431.349121
1603186421.627173;38.766327;167.392380;-431.731750
1603186421.637152;37.906830;167.311722;-431.570129
1603186421.647131;37.878662;167.310135;-431.519775
1603186421.657141;38.061508;167.196869;-431.793213
1603186421.667120;38.101685;167.085403;-431.742004
1603186421.677099;38.648026;167.273590;-432.175323
1603186421.687079;38.386490;167.188370;-431.846252
1603186421.697058;37.987549;167.238602;-431.818970
1603186421.707037;38.117661;166.895523;-431.786011
1603186421.717047;38.173615;167.074020;-431.955750
1603186421.727026;39.061813;167.351334;-432.192932
1603186421.737005;37.768463;166.797638;-432.065918
1603186421.746985;38.506912;167.094925;-431.989380
1603186421.756964;38.034821;166.921799;-432.080200
1603186421.766943;38.389145;166.985245;-432.005127
1603186421.776953;38.836334;167.151016;-432.252472
1603186421.786932;38.370163;167.244385;-431.818970
1603186421.796911;38.603058;167.128311;-431.997559
1603186421.806891;37.989059;167.102829;-431.731140
1603186421.816870;37.945953;167.011810;-432.061401
1603186421.826880;38.589783;167.113693;-432.025940
1603186421.836859;37.921967;167.281921;-432.054321
1603186421.846838;37.767822;167.065018;-431.834229
1603186421.856777;38.376419;166.954834;-431.665558
1603186421.866787;38.370804;167.001389;-431.774231
1603186421.876766;38.564133;167.024979;-431.977020
1603186421.886746;37.899689;167.128677;-431.909515
1603186421.896725;38.159302;167.032547;-431.947266
1603186421.906704;38.206345;166.982010;-432.056030
1603186421.916714;38.444275;166.884720;-431.999817
1603186421.926693;38.635178;166.943115;-432.310303
1603186421.936672;37.747269;166.634064;-431.999207
1603186421.946682;38.180786;166.741501;-431.804016
1603186421.956662;38.091827;166.602493;-432.280853
1603186421.966641;38.167465;166.746140;-432.423157
1603186421.976620;38.839767;166.683365;-432.488495
1603186421.986599;38.046417;166.372574;-432.254272
1603186421.996579;38.199005;166.418839;-432.131348
1603186422.006558;38.217606;166.366425;-432.192841
1603186422.016537;38.440598;166.789398;-431.960205
1603186422.026547;39.029144;166.494095;-432.146362
1603186422.036526;38.332825;166.353836;-431.907227
1603186422.046505;38.003433;166.254593;-432.269226
1603186422.056485;38.534546;166.234085;-431.828857
1603186422.066464;38.436752;166.129272;-431.931702
1603186422.076474;38.985336;166.191879;-432.097992
1603186422.086453;38.548401;166.147293;-431.906219
1603186422.096463;38.516937;165.837296;-431.925354
1603186422.106442;38.400894;165.700577;-431.844299
1603186422.116421;38.667145;166.107574;-432.018341
1603186422.126431;39.109879;165.805328;-432.057861
1603186422.136410;38.277008;165.473663;-431.767242
1603186422.146389;38.396912;165.465225;-431.808533
1603186422.156369;38.483643;165.610352;-431.798096
1603186422.166378;38.544434;165.484360;-431.876709
1603186422.176358;39.284698;165.542465;-432.305908
1603186422.186337;38.645325;165.342819;-432.231628
1603186422.196316;39.101334;165.608765;-432.153229
1603186422.206295;37.788208;165.763702;-432.046570
1603186422.216275;38.868683;165.984192;-432.184265
1603186422.226254;39.046417;166.054504;-432.274323
1603186422.236264;38.845978;165.975754;-432.019165
1603186422.246243;39.408417;165.761993;-432.215363
1603186422.256222;38.015015;165.881500;-432.274445
1603186422.266201;38.573105;165.784714;-431.746796
1603186422.276181;39.177734;165.957230;-432.526123
1603186422.286160;38.256378;165.885239;-432.267151
1603186422.296170;39.090408;166.153000;-432.389954
1603186422.306149;38.372070;166.264435;-432.442932
1603186422.316128;37.984619;166.693542;-432.455566
1603186422.326138;38.868713;166.915909;-432.679749
1603186422.336117;38.400909;166.782913;-432.556763
1603186422.346096;38.663040;166.922379;-432.344849
1603186422.356076;38.191574;167.105164;-432.211670
1603186422.366055;38.184860;167.149109;-432.070526
1603186422.376034;38.922211;167.354416;-432.384399
1603186422.386013;38.421021;167.121124;-432.123688
1603186422.395993;38.878677;167.555786;-432.186981
1603186422.405972;38.221344;167.356171;-432.059265
1603186422.415982;38.446396;167.444031;-432.452454
1603186422.425961;39.224213;167.655258;-432.390381
1603186422.435940;38.102066;167.781021;-432.458313
1603186422.445919;38.797745;167.922745;-432.373932
1603186422.455899;37.943420;167.795715;-432.065887
1603186422.465878;38.324554;167.815247;-432.156250
1603186422.475857;38.875153;167.987396;-432.602478
1603186422.485836;38.185013;167.703522;-432.150085
1603186422.495816;38.803085;168.080460;-432.623657
1603186422.505825;37.952972;168.102966;-432.542480
1603186422.515805;37.818527;167.981049;-432.480652
1603186422.525784;37.436386;168.198334;-432.354126
1603186422.535763;38.633484;168.228165;-432.240173
1603186422.545742;38.667145;168.572174;-432.596069
1603186422.555722;38.326218;168.339508;-432.386230
1603186422.565701;38.315048;168.595169;-432.603882
1603186422.575711;38.542023;168.744186;-432.473633
1603186422.585690;38.030151;168.623352;-432.499573
1603186422.595669;39.063004;168.826981;-432.468628
1603186422.605648;38.254288;168.403091;-432.601990
1603186422.615628;38.169174;168.675598;-432.489502
1603186422.625637;38.665329;168.671387;-432.763916
1603186422.635617;38.426544;168.747910;-432.489563
1603186422.645596;38.859482;168.762314;-432.502197
1603186422.655575;38.453156;168.638474;-432.379578
1603186422.665554;38.055908;168.636200;-432.263184
1603186422.675534;38.877563;168.907288;-432.593414
1603186422.685513;38.275848;168.679352;-432.317352
1603186422.695492;38.891937;168.685562;-432.568604
1603186422.705471;38.043579;168.768433;-432.095276
1603186422.715451;37.932465;168.658966;-432.403015
1603186422.725460;38.545715;168.416962;-432.238983
1603186422.735440;38.449493;168.404434;-431.976990
1603186422.745419;39.039993;168.503281;-432.429352
1603186422.755398;38.098328;168.528931;-432.183075
1603186422.765377;37.889496;168.441391;-432.196045
1603186422.775357;38.667618;168.469528;-432.367462
1603186422.785336;37.938553;168.099701;-432.175873
1603186422.795315;38.832413;168.512421;-432.343994
1603186422.805294;37.917526;168.130493;-432.289246
1603186422.815274;37.910767;168.346664;-432.212708
1603186422.825283;38.434738;168.216766;-432.280182
1603186422.835263;38.255310;168.032654;-432.170013
1603186422.845242;38.856613;168.210815;-432.633423
1603186422.855203;38.448380;167.955322;-432.494324
1603186422.865182;37.888412;168.174011;-432.154480
1603186422.875162;38.605194;168.237717;-432.353210
1603186422.885141;37.968338;168.192230;-432.187103
1603186422.895151;38.858643;168.285477;-432.229980
1603186422.905130;37.791733;168.047699;-432.194672
1603186422.915109;37.887238;167.718704;-432.478943
1603186422.925088;38.831421;168.015656;-432.078247
1603186422.935068;38.214996;167.915192;-432.037415
1603186422.945077;38.908295;168.230438;-432.304688
1603186422.955057;38.104843;167.504425;-431.737793
1603186422.965066;38.173065;167.687332;-432.062195
1603186422.975046;38.067993;167.522644;-431.979950
1603186422.985055;38.215302;167.424469;-431.658203
1603186422.995065;38.858688;167.593460;-431.906799
1603186423.005044;38.240021;167.030090;-432.023987
1603186423.015024;38.187210;167.314056;-431.681641
1603186423.025003;38.217484;167.731445;-431.908508
1603186423.035013;38.268814;167.121185;-431.650208
1603186423.044992;38.637253;167.352493;-431.756683
1603186423.054971;38.042938;167.009811;-431.298523
1603186423.064950;38.189072;167.175339;-431.503571
1603186423.074930;37.297226;167.258789;-431.735535
1603186423.084909;38.188797;167.008942;-431.571350
1603186423.094888;38.460037;167.287949;-431.963531
1603186423.104898;38.329071;167.207993;-431.786713
1603186423.114877;38.493988;167.222351;-431.791382
1603186423.124856;38.016861;167.566895;-431.951904
1603186423.134836;38.560944;167.098465;-431.824982
1603186423.144845;38.686371;167.158478;-431.922058
1603186423.154825;37.896698;167.122253;-431.612915
1603186423.164804;38.356247;167.071701;-431.860168
1603186423.174783;37.595444;167.121750;-431.930420
1603186423.184762;37.936371;167.127533;-432.019531
1603186423.194742;39.080872;167.236038;-432.048950
1603186423.204751;37.926163;166.967758;-431.775360
1603186423.214731;38.039093;167.104904;-432.030762
1603186423.224710;37.986649;167.263626;-432.139465
1603186423.234689;38.200409;167.336960;-431.828583
1603186423.244668;38.480804;167.531754;-431.989258
1603186423.254648;38.064529;167.242737;-431.863403
1603186423.264657;37.991486;167.416107;-432.000488
1603186423.274637;37.865601;167.315598;-432.240417
1603186423.284616;38.348404;167.153152;-432.286377
1603186423.294595;38.844757;167.405762;-432.152924
1603186423.304574;38.377670;167.279953;-431.958435
1603186423.314584;37.630005;167.267181;-432.002136
1603186423.324563;38.597519;167.164581;-431.972046
1603186423.334543;38.019836;167.406570;-432.205139
1603186423.344522;39.070862;167.368317;-432.329163
1603186423.354501;38.658463;167.220535;-431.951965
1603186423.364511;38.252441;167.227844;-432.497498
1603186423.374490;38.610611;167.234741;-432.575714
1603186423.384469;38.315094;166.873917;-432.023987
1603186423.394449;39.630249;167.020279;-432.394653
1603186423.404458;38.587723;167.112762;-431.907928
1603186423.414438;38.250549;167.171341;-432.095093
1603186423.424417;38.225494;167.117050;-432.382385
1603186423.434396;38.513306;167.009628;-432.302734
1603186423.444375;39.350632;167.112671;-432.430542
1603186423.454355;38.575363;167.077332;-432.312073
1603186423.464364;37.895264;166.923370;-432.423950
1603186423.474344;38.676056;167.002228;-432.353912
1603186423.484323;38.342407;166.826431;-432.559753
1603186423.494302;39.329926;166.690430;-432.527649
1603186423.504281;38.596756;166.671768;-432.259583
1603186423.514261;38.622757;166.663757;-432.285828
1603186423.524240;38.221176;166.588318;-432.156158
1603186423.534219;38.225876;166.602005;-432.035156
1603186423.544198;38.683487;166.604965;-432.307739
1603186423.554178;38.169189;166.500366;-432.254333
1603186423.564187;38.139725;166.514664;-432.626160
1603186423.574167;38.861237;166.876724;-432.645538
1603186423.584146;38.412643;166.660385;-432.683838
1603186423.594125;39.338638;166.874390;-432.783020
1603186423.604104;38.356216;166.679489;-432.763977
1603186423.614084;38.850922;166.493729;-432.434723
1603186423.624063;38.181274;166.835785;-432.525635
1603186423.634042;38.515854;166.725739;-432.566193
1603186423.644052;39.205338;167.039017;-432.707642
1603186423.654031;38.333313;166.726471;-432.706360
1603186423.664010;38.379562;167.017761;-432.720703
1603186423.673990;38.450455;166.912903;-432.474976
1603186423.683969;38.382217;166.985123;-432.437805
1603186423.693948;39.247269;167.332458;-432.522583
1603186423.703927;38.608231;167.155319;-432.617767
1603186423.713937;38.805527;167.353241;-432.484192
1603186423.723916;38.560638;167.236938;-432.469727
1603186423.733896;38.633972;167.464279;-432.468475
1603186423.743875;39.223633;167.409653;-432.785583
1603186423.753854;38.593964;167.185760;-432.576599
1603186423.763833;39.125534;167.599075;-432.641235
1603186423.773813;38.859787;167.194382;-432.298035
1603186423.783792;38.465393;167.336151;-432.399841
1603186423.793771;39.213547;167.634949;-432.704346
1603186423.803750;38.633392;167.156677;-432.425568
1603186423.813760;38.122894;167.558197;-432.384003
1603186423.823739;38.415436;167.485931;-432.281677
1603186423.833719;38.452698;167.584946;-432.265533
1603186423.843698;39.548782;167.655426;-432.652405
1603186423.853630;38.679642;167.289246;-432.406860
1603186423.863609;38.449783;167.424362;-432.209595
1603186423.873589;38.614151;167.309494;-432.205383
1603186423.883598;38.625763;167.256332;-432.636658
1603186423.893578;39.350647;167.501358;-432.697083
1603186423.903557;39.138611;167.321289;-432.480865
1603186423.913536;38.663498;167.488632;-432.227478
1603186423.923515;38.605682;167.640610;-432.425232
1603186423.933525;38.454712;167.500854;-432.775635
1603186423.943504;39.226959;167.343567;-432.941650
1603186423.953484;38.215927;167.447952;-432.258545
1603186423.963463;38.391815;167.515732;-432.385559
1603186423.973442;38.870789;167.273361;-432.401367
1603186423.983421;38.749405;167.270813;-432.112061
1603186423.993401;39.237213;167.786255;-432.385162
1603186424.003410;38.483856;167.449005;-432.362152
1603186424.013390;38.333923;167.517609;-432.055969
1603186424.023369;38.024719;167.520874;-432.340454
1603186424.033348;38.341537;167.837570;-432.271484
1603186424.043327;39.175751;167.781601;-432.214661
1603186424.053307;38.455002;167.792557;-431.942078
1603186424.063316;38.439438;167.726746;-432.104492
1603186424.073296;38.086456;167.767151;-431.994690
1603186424.083275;37.773071;167.879089;-431.996338
1603186424.093254;39.262894;167.992294;-432.237976
1603186424.103233;37.906189;167.993744;-432.126465
1603186424.113213;38.622330;167.921539;-432.036926
1603186424.123222;38.078247;167.974640;-432.127136
1603186424.133202;38.169220;167.838440;-431.805206
1603186424.143181;38.849915;168.106628;-432.428711
1603186424.153160;38.112854;167.983398;-432.105957
1603186424.163139;38.723312;167.823761;-432.071045
1603186424.173149;38.573990;167.883072;-431.780518
1603186424.183128;38.157776;168.005188;-431.795227
1603186424.193138;38.954910;167.887360;-431.916077
1603186424.203118;38.156479;167.960541;-431.784424
1603186424.213097;39.066788;167.776733;-431.530823
1603186424.223076;38.713196;167.735626;-431.659546
1603186424.233055;37.881027;167.724854;-431.609741
1603186424.243033;39.137146;167.705353;-432.108673
1603186424.253014;37.514648;167.755524;-431.708923
1603186424.262993;38.888901;167.723923;-431.736115
1603186424.272972;38.268539;167.606644;-431.925018
1603186424.282982;38.213135;167.536743;-431.854980
1603186424.292961;38.596161;167.617981;-432.300842
1603186424.302941;38.657013;167.499207;-431.976562
1603186424.312920;38.669968;167.879120;-432.057861
1603186424.322899;38.678177;167.970627;-432.220154
1603186424.332878;38.361237;167.974304;-432.467346
1603186424.342857;38.891220;168.542053;-432.826569
1603186424.352837;38.733841;168.521790;-432.463837
1603186424.362816;38.998154;168.980209;-432.494843
1603186424.372826;38.577576;169.134506;-432.959045
1603186424.382805;38.652130;169.032745;-432.386353
1603186424.392784;38.904770;168.984756;-432.663452
1603186424.402764;38.289398;169.051956;-432.479980
1603186424.412743;39.054947;169.291992;-432.324951
1603186424.422722;38.470856;168.968948;-432.309967
1603186424.432701;38.041382;168.913025;-432.498718
1603186424.442711;37.649063;169.182816;-432.805054
1603186424.452689;38.431671;169.176041;-432.583191
1603186424.462670;38.863266;169.190216;-432.332581
1603186424.472649;37.795349;169.091751;-432.634705
1603186424.482659;38.558487;169.440033;-432.471069
1603186424.492638;39.066940;169.249451;-432.587189
1603186424.502617;38.416901;169.225769;-432.827118
1603186424.512595;39.101059;169.193130;-432.546875
1603186424.522605;38.400208;168.986023;-432.211060
1603186424.532584;38.153366;168.943237;-432.315735
1603186424.542565;38.430771;168.991592;-432.396576
1603186424.552544;38.350525;168.921844;-432.252319
1603186424.562522;39.140945;168.952560;-432.674530
1603186424.572501;38.209381;168.381577;-432.243927
1603186424.582482;38.628677;168.729935;-432.485840
1603186424.592490;39.136749;168.579605;-432.577515
1603186424.602471;38.774887;168.763885;-432.306580
1603186424.612450;39.030716;168.609207;-432.506989
1603186424.622459;38.677322;168.479568;-432.700562
1603186424.632438;38.491928;168.673370;-432.452148
1603186424.642417;38.849640;168.630814;-432.956451
1603186424.652396;38.492966;168.504990;-432.581848
1603186424.662377;39.009552;168.377838;-432.974426
1603186424.672385;38.623993;168.331100;-432.482178
1603186424.682365;38.629669;168.500443;-432.677582
1603186424.692344;39.470810;168.439987;-433.242676
1603186424.702323;38.853638;168.452179;-432.785522
1603186424.712302;39.403839;168.567703;-432.922974
1603186424.722282;38.761795;168.469482;-432.820007
1603186424.732261;38.406128;168.689728;-432.856201
1603186424.742240;39.195831;168.616348;-432.913025
1603186424.752219;38.437134;168.384369;-432.870850
1603186424.762200;39.129944;168.479996;-433.007202
